instance,rank,load
setA-12,1,0.879872592
setA-12,2,0.494918853
setA-12,3,0.386703010
setA-12,4,0.360035308
setA-12,5,0.360035308
setA-12,6,0.170540083
setA-12,7,0.135104930
setA-12,8,0.128940507
setA-12,9,0.097396491
setA-12,10,0.069384630
setA-12,11,0.056530214
setA-12,12,0.052306915
setA-12,13,0.051871079
setA-12,14,0.045425437
setA-12,15,0.040538123
setA-12,16,0.037252260
setA-12,17,0.035923812
setA-12,18,0.034873432
setA-12,19,0.034027973
setA-12,20,0.032712931
setA-12,21,0.030367764
setA-12,22,0.029511433
setA-12,23,0.028739049
setA-12,24,0.027041872
setA-12,25,0.026671081
setA-12,26,0.026671081
setA-12,27,0.026059264
setA-12,28,0.025827592
setA-12,29,0.025239448
setA-12,30,0.024192203
setA-12,31,0.022125784
setA-12,32,0.021658083
setA-12,33,0.021420038
setA-12,34,0.021265186
setA-12,35,0.021135588
setA-12,36,0.021038999
setA-12,37,0.020405866
setA-12,38,0.020061472
setA-12,39,0.019925027
setA-12,40,0.018557197
setA-12,41,0.018447462
setA-12,42,0.017807405
setA-12,43,0.017699931
setA-12,44,0.017688914
setA-12,45,0.017429142
setA-12,46,0.016989168
setA-12,47,0.016679473
setA-12,48,0.016554023
setA-12,49,0.016215249
setA-12,50,0.016205390
setA-12,51,0.015940022
setA-12,52,0.015896756
setA-12,53,0.015640626
setA-12,54,0.014845758
setA-12,55,0.014588332
setA-12,56,0.013174417
setA-12,57,0.012915768
setA-12,58,0.012318176
setA-12,59,0.011903199
setA-12,60,0.011901480
setA-12,61,0.011606691
setA-12,62,0.011424670
setA-12,63,0.011384332
setA-12,64,0.010787240
setA-12,65,0.010621159
setA-12,66,0.010394861
setA-12,67,0.010296981
setA-12,68,0.010106235
setA-12,69,0.009762995
setA-12,70,0.009607230
setA-12,71,0.009580822
setA-12,72,0.009178958
setA-12,73,0.008857883
setA-12,74,0.008793492
setA-12,75,0.008638274
setA-12,76,0.008530181
setA-12,77,0.008390443
setA-12,78,0.008200894
setA-12,79,0.008052111
setA-12,80,0.007907509
setA-12,81,0.007860749
setA-12,82,0.007756134
setA-12,83,0.007588392
setA-12,84,0.007560083
setA-12,85,0.007412557
setA-12,86,0.007381935
setA-12,87,0.007352258
setA-12,88,0.007223426
setA-12,89,0.006909183
setA-12,90,0.006887872
setA-12,91,0.006823562
setA-12,92,0.006823562
setA-12,93,0.006821994
setA-12,94,0.006792689
setA-12,95,0.006729507
setA-12,96,0.006729507
setA-12,97,0.006633597
setA-12,98,0.006630572
setA-12,99,0.006590330
setA-12,100,0.006497852
setA-12,101,0.006479477
setA-12,102,0.006446949
setA-12,103,0.006422384
setA-12,104,0.006325404
setA-12,105,0.006203705
setA-12,106,0.006080021
setA-12,107,0.006061479
setA-12,108,0.006041052
setA-12,109,0.005972920
setA-12,110,0.005968429
setA-12,111,0.005937866
setA-12,112,0.005846171
setA-12,113,0.005824895
setA-12,114,0.005802483
setA-12,115,0.005657584
setA-12,116,0.005582946
setA-12,117,0.005448152
setA-12,118,0.005437780
setA-12,119,0.005331006
setA-12,120,0.005309868
setA-12,121,0.005284466
setA-12,122,0.005284466
setA-12,123,0.005282457
setA-12,124,0.005278480
setA-12,125,0.005256705
setA-12,126,0.005198864
setA-12,127,0.005182965
setA-12,128,0.005136560
setA-12,129,0.005079023
setA-12,130,0.005079023
setA-12,131,0.005060156
setA-12,132,0.005058998
setA-12,133,0.005018205
setA-12,134,0.005008746
setA-12,135,0.004994523
setA-12,136,0.004971488
setA-12,137,0.004866044
setA-12,138,0.004775910
setA-12,139,0.004678681
setA-12,140,0.004676937
setA-12,141,0.004648696
setA-12,142,0.004420375
setA-12,143,0.004391705
setA-12,144,0.004391494
setA-12,145,0.004389066
setA-12,146,0.004302157
setA-12,147,0.004238998
setA-12,148,0.004166890
setA-12,149,0.004166890
setA-12,150,0.004162186
setA-12,151,0.004144482
setA-12,152,0.004132489
setA-12,153,0.004102885
setA-12,154,0.004073657
setA-12,155,0.004050958
setA-12,156,0.004044648
setA-12,157,0.004039219
setA-12,158,0.003988636
setA-12,159,0.003950765
setA-12,160,0.003949994
setA-12,161,0.003934994
setA-12,162,0.003934994
setA-12,163,0.003926743
setA-12,164,0.003878412
setA-12,165,0.003820865
setA-12,166,0.003816718
setA-12,167,0.003815683
setA-12,168,0.003802687
setA-12,169,0.003768167
setA-12,170,0.003740868
setA-12,171,0.003729428
setA-12,172,0.003727808
setA-12,173,0.003689193
setA-12,174,0.003677268
setA-12,175,0.003675850
setA-12,176,0.003616364
setA-12,177,0.003616364
setA-12,178,0.003612353
setA-12,179,0.003579661
setA-12,180,0.003545287
setA-12,181,0.003528408
setA-12,182,0.003521098
setA-12,183,0.003513557
setA-12,184,0.003480727
setA-12,185,0.003463319
setA-12,186,0.003437306
setA-12,187,0.003432327
setA-12,188,0.003424541
setA-12,189,0.003390692
setA-12,190,0.003370612
setA-12,191,0.003350048
setA-12,192,0.003284680
setA-12,193,0.003211605
setA-12,194,0.003176817
setA-12,195,0.003143043
setA-12,196,0.003133827
setA-12,197,0.003115843
setA-12,198,0.003110328
setA-12,199,0.003103413
setA-12,200,0.003102729
setA-12,201,0.003053838
setA-12,202,0.003023197
setA-12,203,0.002971914
setA-12,204,0.002970654
setA-12,205,0.002968308
setA-12,206,0.002916919
setA-12,207,0.002899727
setA-12,208,0.002895521
setA-12,209,0.002890485
setA-12,210,0.002879326
setA-12,211,0.002876041
setA-12,212,0.002855366
setA-12,213,0.002833256
setA-12,214,0.002829172
setA-12,215,0.002826694
setA-12,216,0.002821469
setA-12,217,0.002814885
setA-12,218,0.002801519
setA-12,219,0.002792595
setA-12,220,0.002775301
setA-12,221,0.002762988
setA-12,222,0.002761713
setA-12,223,0.002761713
setA-12,224,0.002758795
setA-12,225,0.002738438
setA-12,226,0.002729738
setA-12,227,0.002728614
setA-12,228,0.002702634
setA-12,229,0.002680733
setA-12,230,0.002672229
setA-12,231,0.002671285
setA-12,232,0.002651208
setA-12,233,0.002611523
setA-12,234,0.002588183
setA-12,235,0.002565229
setA-12,236,0.002565229
