instance,rank,load
setA-02,1,0.903074709
setA-02,2,0.677856689
setA-02,3,0.575131896
setA-02,4,0.573776888
setA-02,5,0.548578044
setA-02,6,0.539336458
setA-02,7,0.538769866
setA-02,8,0.522807865
setA-02,9,0.521294298
setA-02,10,0.502721975
setA-02,11,0.497146797
setA-02,12,0.495466826
setA-02,13,0.480551780
setA-02,14,0.478554223
setA-02,15,0.432274066
setA-02,16,0.401123012
setA-02,17,0.377388509
setA-02,18,0.365954048
setA-02,19,0.348753086
setA-02,20,0.341382088
setA-02,21,0.328813902
setA-02,22,0.324877855
setA-02,23,0.319625231
setA-02,24,0.311857238
setA-02,25,0.311619536
setA-02,26,0.304560194
setA-02,27,0.285363958
setA-02,28,0.284523017
setA-02,29,0.282599649
setA-02,30,0.277828809
setA-02,31,0.273572965
setA-02,32,0.270868840
setA-02,33,0.261501632
setA-02,34,0.254489496
setA-02,35,0.252170122
setA-02,36,0.242606175
setA-02,37,0.228479781
setA-02,38,0.214467825
setA-02,39,0.213699271
setA-02,40,0.198559146
setA-02,41,0.190399727
setA-02,42,0.190219054
setA-02,43,0.187294553
setA-02,44,0.183066780
setA-02,45,0.178887396
setA-02,46,0.172272581
setA-02,47,0.170182161
setA-02,48,0.165991904
setA-02,49,0.162651894
setA-02,50,0.154607503
setA-02,51,0.151346724
setA-02,52,0.144210714
setA-02,53,0.143226141
setA-02,54,0.129686773
setA-02,55,0.129500386
setA-02,56,0.121651806
setA-02,57,0.121040168
setA-02,58,0.118649601
setA-02,59,0.112909296
setA-02,60,0.106957236
setA-02,61,0.095816418
setA-02,62,0.093281380
setA-02,63,0.089194569
setA-02,64,0.083746816
setA-02,65,0.071233125
setA-02,66,0.070709714
setA-02,67,0.060773538
setA-02,68,0.058761529
setA-02,69,0.056932583
setA-02,70,0.047217250
setA-02,71,0.042965972
setA-02,72,0.039154709
setA-02,73,0.037429557
setA-02,74,0.036510758
setA-02,75,0.031994869
setA-02,76,0.000000000
setA-02,77,0.000000000
setA-02,78,0.000000000
setA-02,79,0.000000000
setA-02,80,0.000000000
setA-02,81,0.000000000
setA-02,82,0.000000000
setA-02,83,0.000000000
setA-02,84,0.000000000
setA-02,85,0.000000000
setA-02,86,0.000000000
setA-02,87,0.000000000
setA-02,88,0.000000000
setA-02,89,0.000000000
setA-02,90,0.000000000
setA-02,91,0.000000000
setA-02,92,0.000000000
setA-02,93,0.000000000
setA-02,94,0.000000000
setA-02,95,0.000000000
setA-02,96,0.000000000
setA-02,97,0.000000000
setA-02,98,0.000000000
setA-02,99,0.000000000
setA-02,100,0.000000000
setA-02,101,0.000000000
setA-02,102,0.000000000
setA-02,103,0.000000000
setA-02,104,0.000000000
setA-02,105,0.000000000
setA-02,106,0.000000000
setA-02,107,0.000000000
setA-02,108,0.000000000
setA-02,109,0.000000000
setA-02,110,0.000000000
setA-02,111,0.000000000
setA-02,112,0.000000000
setA-02,113,0.000000000
setA-02,114,0.000000000
setA-02,115,0.000000000
setA-02,116,0.000000000
setA-02,117,0.000000000
setA-02,118,0.000000000
setA-02,119,0.000000000
setA-02,120,0.000000000
setA-02,121,0.000000000
setA-02,122,0.000000000
setA-02,123,0.000000000
setA-02,124,0.000000000
setA-02,125,0.000000000
setA-02,126,0.000000000
setA-02,127,0.000000000
setA-02,128,0.000000000
setA-02,129,0.000000000
setA-02,130,0.000000000
setA-02,131,0.000000000
setA-02,132,0.000000000
setA-02,133,0.000000000
setA-02,134,0.000000000
setA-02,135,0.000000000
setA-02,136,0.000000000
setA-02,137,0.000000000
setA-02,138,0.000000000
setA-02,139,0.000000000
setA-02,140,0.000000000
setA-02,141,0.000000000
setA-02,142,0.000000000
setA-02,143,0.000000000
setA-02,144,0.000000000
setA-02,145,0.000000000
setA-02,146,0.000000000
setA-02,147,0.000000000
setA-02,148,0.000000000
setA-02,149,0.000000000
setA-02,150,0.000000000
