instance,rank,load
setA-20,1,0.991312385
setA-20,2,0.840992667
setA-20,3,0.648211607
setA-20,4,0.554574000
setA-20,5,0.553384579
setA-20,6,0.533597744
setA-20,7,0.494154610
setA-20,8,0.476670992
setA-20,9,0.447081470
setA-20,10,0.409516667
setA-20,11,0.391699611
setA-20,12,0.389983203
setA-20,13,0.384528495
setA-20,14,0.377534070
setA-20,15,0.363061218
setA-20,16,0.354955288
setA-20,17,0.341936475
setA-20,18,0.340556790
setA-20,19,0.336867568
setA-20,20,0.334214634
setA-20,21,0.332839726
setA-20,22,0.329621491
setA-20,23,0.326465298
setA-20,24,0.325905626
setA-20,25,0.323968293
setA-20,26,0.322020255
setA-20,27,0.317001535
setA-20,28,0.316329771
setA-20,29,0.309994156
setA-20,30,0.304369305
setA-20,31,0.303359176
setA-20,32,0.298906709
setA-20,33,0.298534371
setA-20,34,0.292367917
setA-20,35,0.286759940
setA-20,36,0.277247826
setA-20,37,0.275947589
setA-20,38,0.270060730
setA-20,39,0.270045480
setA-20,40,0.267037949
setA-20,41,0.265501622
setA-20,42,0.264878118
setA-20,43,0.263358532
setA-20,44,0.260222811
setA-20,45,0.260143097
setA-20,46,0.252652381
setA-20,47,0.250990710
setA-20,48,0.248097692
setA-20,49,0.246483258
setA-20,50,0.245487482
setA-20,51,0.245208797
setA-20,52,0.244186885
setA-20,53,0.243398627
setA-20,54,0.242476722
setA-20,55,0.242295203
setA-20,56,0.241206394
setA-20,57,0.240608712
setA-20,58,0.240148000
setA-20,59,0.240131104
setA-20,60,0.239379289
setA-20,61,0.237631429
setA-20,62,0.237428516
setA-20,63,0.236830261
setA-20,64,0.236642857
setA-20,65,0.234731973
setA-20,66,0.233991837
setA-20,67,0.233904480
setA-20,68,0.231721078
setA-20,69,0.230640401
setA-20,70,0.230469138
setA-20,71,0.227858252
setA-20,72,0.227411265
setA-20,73,0.226390667
setA-20,74,0.226385603
setA-20,75,0.226331390
setA-20,76,0.225567233
setA-20,77,0.225370942
setA-20,78,0.224870813
setA-20,79,0.224604495
setA-20,80,0.224158609
setA-20,81,0.222924517
setA-20,82,0.222910276
setA-20,83,0.222766667
setA-20,84,0.222193159
setA-20,85,0.222085652
setA-20,86,0.221176707
setA-20,87,0.220363848
setA-20,88,0.220017224
setA-20,89,0.219186691
setA-20,90,0.218833619
setA-20,91,0.218374202
setA-20,92,0.218189504
setA-20,93,0.217998747
setA-20,94,0.217694785
setA-20,95,0.216967692
setA-20,96,0.215559072
setA-20,97,0.212856546
setA-20,98,0.210826895
setA-20,99,0.210580372
setA-20,100,0.210356704
setA-20,101,0.209191314
setA-20,102,0.208902703
setA-20,103,0.208748708
setA-20,104,0.207035758
setA-20,105,0.206426002
