instance,rank,load
setA-10,1,0.591304440
setA-10,2,0.552174020
setA-10,3,0.548913150
setA-10,4,0.532608700
setA-10,5,0.450000120
setA-10,6,0.443478360
setA-10,7,0.434782600
setA-10,8,0.423913100
setA-10,9,0.380434800
setA-10,10,0.369565300
setA-10,11,0.358695700
setA-10,12,0.304348000
setA-10,13,0.293478260
setA-10,14,0.286956560
setA-10,15,0.282608750
setA-10,16,0.271739200
setA-10,17,0.260869650
setA-10,18,0.254347840
setA-10,19,0.253260910
setA-10,20,0.250000000
setA-10,21,0.239130480
setA-10,22,0.234782640
setA-10,23,0.232608760
setA-10,24,0.217391360
setA-10,25,0.215217420
setA-10,26,0.206521750
setA-10,27,0.204347880
setA-10,28,0.204347880
setA-10,29,0.182608720
setA-10,30,0.179347900
setA-10,31,0.178260900
setA-10,32,0.173913100
setA-10,33,0.169565240
setA-10,34,0.165760915
setA-10,35,0.163043520
setA-10,36,0.163043500
setA-10,37,0.160869610
setA-10,38,0.156521780
setA-10,39,0.154347820
setA-10,40,0.152173950
setA-10,41,0.152173940
setA-10,42,0.146739150
setA-10,43,0.145652200
setA-10,44,0.143478280
setA-10,45,0.142391345
setA-10,46,0.141304400
setA-10,47,0.141304360
setA-10,48,0.141304350
setA-10,49,0.139130500
setA-10,50,0.139130460
setA-10,51,0.139130440
setA-10,52,0.135869550
setA-10,53,0.134782640
setA-10,54,0.134782630
setA-10,55,0.132608740
setA-10,56,0.132608680
setA-10,57,0.132065250
setA-10,58,0.130434850
setA-10,59,0.129347850
setA-10,60,0.127173940
setA-10,61,0.122826110
setA-10,62,0.121739160
setA-10,63,0.119565250
setA-10,64,0.114130480
setA-10,65,0.114130460
setA-10,66,0.114130450
setA-10,67,0.114130450
setA-10,68,0.113043500
setA-10,69,0.111413065
setA-10,70,0.110869595
setA-10,71,0.109782630
setA-10,72,0.108695700
setA-10,73,0.108695700
setA-10,74,0.107608710
setA-10,75,0.106521780
setA-10,76,0.106521750
setA-10,77,0.105434800
setA-10,78,0.104891330
setA-10,79,0.103260900
setA-10,80,0.102173940
setA-10,81,0.101086980
setA-10,82,0.100000000
setA-10,83,0.097826100
setA-10,84,0.097826100
setA-10,85,0.097826100
setA-10,86,0.096739140
setA-10,87,0.096195668
setA-10,88,0.092391300
setA-10,89,0.091304350
setA-10,90,0.090760885
setA-10,91,0.089130460
setA-10,92,0.089130440
setA-10,93,0.086956545
setA-10,94,0.085869580
setA-10,95,0.085597850
setA-10,96,0.084782630
setA-10,97,0.084782600
setA-10,98,0.082065240
setA-10,99,0.081521750
setA-10,100,0.080434810
setA-10,101,0.080434790
setA-10,102,0.080434780
setA-10,103,0.079347840
setA-10,104,0.079076105
setA-10,105,0.078260890
setA-10,106,0.078260885
setA-10,107,0.078260880
setA-10,108,0.076086980
setA-10,109,0.076086980
setA-10,110,0.076086980
setA-10,111,0.076086970
setA-10,112,0.075000030
setA-10,113,0.075000020
setA-10,114,0.074728275
setA-10,115,0.073913060
setA-10,116,0.073913060
setA-10,117,0.073913060
setA-10,118,0.073913040
setA-10,119,0.071739140
setA-10,120,0.071739140
setA-10,121,0.070652200
setA-10,122,0.069565240
setA-10,123,0.069565240
setA-10,124,0.069565220
setA-10,125,0.069565200
setA-10,126,0.068478280
setA-10,127,0.068478260
setA-10,128,0.067391320
setA-10,129,0.067391320
setA-10,130,0.067391310
setA-10,131,0.066304355
setA-10,132,0.066304350
setA-10,133,0.066304350
setA-10,134,0.065217450
setA-10,135,0.065217420
setA-10,136,0.065217420
setA-10,137,0.065217420
setA-10,138,0.065217400
setA-10,139,0.064402195
setA-10,140,0.061956550
setA-10,141,0.061956533
setA-10,142,0.061956530
setA-10,143,0.060869600
setA-10,144,0.060869580
setA-10,145,0.060869580
setA-10,146,0.060869570
setA-10,147,0.060869540
setA-10,148,0.059782650
setA-10,149,0.059782630
setA-10,150,0.058695680
setA-10,151,0.058695675
setA-10,152,0.058695670
setA-10,153,0.057608710
setA-10,154,0.056521760
