instance,rank,load
setA-07,1,0.907989441
setA-07,2,0.708428000
setA-07,3,0.670152222
setA-07,4,0.653738590
setA-07,5,0.639782373
setA-07,6,0.624264884
setA-07,7,0.582113534
setA-07,8,0.571737143
setA-07,9,0.568878243
setA-07,10,0.565420074
setA-07,11,0.557122807
setA-07,12,0.543977847
setA-07,13,0.543439142
setA-07,14,0.541680169
setA-07,15,0.501459254
setA-07,16,0.495893228
setA-07,17,0.474394141
setA-07,18,0.472981452
setA-07,19,0.463274642
setA-07,20,0.437327428
setA-07,21,0.435441854
setA-07,22,0.424951201
setA-07,23,0.419576840
setA-07,24,0.414292827
setA-07,25,0.405588804
setA-07,26,0.388411604
setA-07,27,0.386738144
setA-07,28,0.384872659
setA-07,29,0.382049144
setA-07,30,0.381062888
setA-07,31,0.378691974
setA-07,32,0.377947077
setA-07,33,0.371690206
setA-07,34,0.370347107
setA-07,35,0.365768552
setA-07,36,0.362305728
setA-07,37,0.360818118
setA-07,38,0.357540301
setA-07,39,0.352401932
setA-07,40,0.347555789
setA-07,41,0.344926073
setA-07,42,0.340870360
setA-07,43,0.339635203
setA-07,44,0.334908717
setA-07,45,0.334216157
setA-07,46,0.332118824
setA-07,47,0.331994953
setA-07,48,0.328973943
setA-07,49,0.328233201
setA-07,50,0.326707402
setA-07,51,0.326388706
setA-07,52,0.325428612
setA-07,53,0.324580968
setA-07,54,0.324352879
setA-07,55,0.324285011
setA-07,56,0.323033621
setA-07,57,0.321023160
setA-07,58,0.319303250
setA-07,59,0.316972749
setA-07,60,0.314685162
setA-07,61,0.313978776
setA-07,62,0.313792893
setA-07,63,0.310648485
setA-07,64,0.305057270
setA-07,65,0.303955686
setA-07,66,0.301416239
setA-07,67,0.297359122
setA-07,68,0.294559336
setA-07,69,0.293358537
setA-07,70,0.290208983
setA-07,71,0.290152798
setA-07,72,0.289300602
setA-07,73,0.288973747
setA-07,74,0.287844100
setA-07,75,0.287793617
setA-07,76,0.282408211
setA-07,77,0.278959658
setA-07,78,0.277166880
setA-07,79,0.276792946
setA-07,80,0.275576006
setA-07,81,0.275203162
setA-07,82,0.273996627
setA-07,83,0.273630606
setA-07,84,0.273418122
setA-07,85,0.272880653
setA-07,86,0.271848873
setA-07,87,0.270810202
setA-07,88,0.269267406
setA-07,89,0.268805986
setA-07,90,0.267633081
setA-07,91,0.263434975
setA-07,92,0.263047182
setA-07,93,0.262958174
setA-07,94,0.262129029
setA-07,95,0.261873861
setA-07,96,0.259194393
setA-07,97,0.258518118
setA-07,98,0.258468780
setA-07,99,0.258287231
setA-07,100,0.257723750
setA-07,101,0.256289499
setA-07,102,0.255605037
setA-07,103,0.255251963
setA-07,104,0.254953353
setA-07,105,0.254809942
setA-07,106,0.254104645
setA-07,107,0.253922266
setA-07,108,0.252512774
setA-07,109,0.252303250
setA-07,110,0.251442027
setA-07,111,0.251402285
setA-07,112,0.250369955
setA-07,113,0.249988211
setA-07,114,0.249557175
setA-07,115,0.248040569
setA-07,116,0.247570322
setA-07,117,0.246916511
setA-07,118,0.244547156
setA-07,119,0.243467767
setA-07,120,0.242730042
setA-07,121,0.241526483
setA-07,122,0.240846087
setA-07,123,0.240609845
setA-07,124,0.240199051
setA-07,125,0.239296018
setA-07,126,0.238750946
setA-07,127,0.237292277
setA-07,128,0.235159178
setA-07,129,0.234648603
setA-07,130,0.233317585
setA-07,131,0.232331250
setA-07,132,0.229788030
setA-07,133,0.229719262
setA-07,134,0.227700000
setA-07,135,0.227161500
setA-07,136,0.226662940
setA-07,137,0.225465763
setA-07,138,0.223716495
setA-07,139,0.223295238
setA-07,140,0.222486040
setA-07,141,0.221915474
setA-07,142,0.221167717
setA-07,143,0.219878403
setA-07,144,0.219850411
setA-07,145,0.219072379
setA-07,146,0.218859800
setA-07,147,0.217599603
setA-07,148,0.217582656
setA-07,149,0.217020282
setA-07,150,0.216603655
setA-07,151,0.215344706
setA-07,152,0.214280000
setA-07,153,0.213649150
setA-07,154,0.213247550
setA-07,155,0.212052859
setA-07,156,0.210091618
setA-07,157,0.209158228
setA-07,158,0.208761688
setA-07,159,0.208070061
setA-07,160,0.207179533
setA-07,161,0.206580720
setA-07,162,0.206071691
setA-07,163,0.205946727
setA-07,164,0.204086864
setA-07,165,0.203084942
setA-07,166,0.203011877
setA-07,167,0.202470699
setA-07,168,0.202179715
setA-07,169,0.201915356
setA-07,170,0.201312567
setA-07,171,0.200946570
setA-07,172,0.199971868
setA-07,173,0.199028871
setA-07,174,0.198722838
setA-07,175,0.197495818
setA-07,176,0.196507289
setA-07,177,0.195541132
setA-07,178,0.194622989
setA-07,179,0.194461462
setA-07,180,0.194356092
setA-07,181,0.193371597
setA-07,182,0.192072123
setA-07,183,0.190339477
setA-07,184,0.189596694
setA-07,185,0.188570936
setA-07,186,0.188112676
setA-07,187,0.187917521
setA-07,188,0.187511758
setA-07,189,0.184703645
setA-07,190,0.184615839
setA-07,191,0.184600000
setA-07,192,0.183242959
setA-07,193,0.182705169
setA-07,194,0.182548894
setA-07,195,0.180989855
setA-07,196,0.180734182
setA-07,197,0.180627413
setA-07,198,0.179975393
setA-07,199,0.179954902
setA-07,200,0.178569036
setA-07,201,0.177047782
setA-07,202,0.177024232
setA-07,203,0.175811524
setA-07,204,0.175756829
setA-07,205,0.175465189
setA-07,206,0.175066881
setA-07,207,0.174037912
setA-07,208,0.172748724
setA-07,209,0.172237483
setA-07,210,0.171878846
setA-07,211,0.171379526
setA-07,212,0.171095395
setA-07,213,0.170431173
setA-07,214,0.169470445
setA-07,215,0.168355903
setA-07,216,0.168150760
setA-07,217,0.167011759
setA-07,218,0.166944511
setA-07,219,0.166454035
setA-07,220,0.165018199
setA-07,221,0.164080109
setA-07,222,0.163825000
setA-07,223,0.163260743
setA-07,224,0.162547105
setA-07,225,0.162185833
setA-07,226,0.161259048
setA-07,227,0.160805210
setA-07,228,0.160620270
setA-07,229,0.159164919
setA-07,230,0.158959031
setA-07,231,0.156824463
setA-07,232,0.156175828
setA-07,233,0.154312786
setA-07,234,0.150245369
setA-07,235,0.149842655
setA-07,236,0.149392419
setA-07,237,0.148109434
setA-07,238,0.147446622
setA-07,239,0.147233839
setA-07,240,0.146901793
setA-07,241,0.145967402
setA-07,242,0.145967179
setA-07,243,0.145264687
setA-07,244,0.144725759
setA-07,245,0.144160767
setA-07,246,0.142611925
setA-07,247,0.142305018
setA-07,248,0.140779483
setA-07,249,0.140574777
setA-07,250,0.138871528
setA-07,251,0.138501023
setA-07,252,0.138384652
setA-07,253,0.138077297
setA-07,254,0.134582591
setA-07,255,0.133997267
setA-07,256,0.133033333
setA-07,257,0.131997852
setA-07,258,0.131706034
setA-07,259,0.131519490
setA-07,260,0.130123518
setA-07,261,0.130058311
setA-07,262,0.129868015
setA-07,263,0.129573434
setA-07,264,0.129232166
setA-07,265,0.128903318
setA-07,266,0.128543727
setA-07,267,0.128024585
setA-07,268,0.125537830
setA-07,269,0.125242472
setA-07,270,0.125076993
setA-07,271,0.123561854
setA-07,272,0.123274323
setA-07,273,0.119790261
setA-07,274,0.118539309
setA-07,275,0.118305831
setA-07,276,0.118262323
setA-07,277,0.118007606
setA-07,278,0.117067785
setA-07,279,0.116715331
setA-07,280,0.115085940
setA-07,281,0.113679724
setA-07,282,0.108942497
setA-07,283,0.108293417
setA-07,284,0.108043178
setA-07,285,0.106851961
setA-07,286,0.106687457
setA-07,287,0.106375333
setA-07,288,0.105789394
setA-07,289,0.103915789
setA-07,290,0.103864720
setA-07,291,0.103470524
setA-07,292,0.102985159
setA-07,293,0.102430541
setA-07,294,0.101681311
setA-07,295,0.100661973
setA-07,296,0.100370994
setA-07,297,0.100244954
setA-07,298,0.099802194
setA-07,299,0.099550907
setA-07,300,0.099538444
setA-07,301,0.097540471
setA-07,302,0.096107178
setA-07,303,0.095227348
setA-07,304,0.094951368
setA-07,305,0.094352703
setA-07,306,0.094270573
setA-07,307,0.093898898
setA-07,308,0.093578218
setA-07,309,0.092867647
setA-07,310,0.092675161
setA-07,311,0.092170103
setA-07,312,0.091674543
setA-07,313,0.091210075
setA-07,314,0.091031484
setA-07,315,0.090736364
setA-07,316,0.089626010
setA-07,317,0.089260637
setA-07,318,0.089240758
setA-07,319,0.089075235
setA-07,320,0.089049266
setA-07,321,0.088873988
setA-07,322,0.088615214
setA-07,323,0.088160703
setA-07,324,0.088049866
setA-07,325,0.087651523
setA-07,326,0.087580282
setA-07,327,0.087405589
setA-07,328,0.087333896
setA-07,329,0.087115441
setA-07,330,0.085604887
setA-07,331,0.083129596
setA-07,332,0.082867852
setA-07,333,0.082516224
setA-07,334,0.082310345
setA-07,335,0.081218393
setA-07,336,0.079529372
setA-07,337,0.079445703
setA-07,338,0.079173145
setA-07,339,0.078410037
setA-07,340,0.078361404
setA-07,341,0.076509956
setA-07,342,0.076405078
setA-07,343,0.076314938
setA-07,344,0.075525373
setA-07,345,0.074577293
setA-07,346,0.073346766
setA-07,347,0.072843977
setA-07,348,0.071448247
setA-07,349,0.071306892
setA-07,350,0.070064421
setA-07,351,0.068831400
setA-07,352,0.068275000
setA-07,353,0.067745694
