instance,rank,load
setA-15,1,0.898695808
setA-15,2,0.884702778
setA-15,3,0.842466667
setA-15,4,0.825206000
setA-15,5,0.815027246
setA-15,6,0.596971930
setA-15,7,0.588248760
setA-15,8,0.532757795
setA-15,9,0.518356000
setA-15,10,0.491368564
setA-15,11,0.490411111
setA-15,12,0.424266138
setA-15,13,0.407770474
setA-15,14,0.389191751
setA-15,15,0.373621386
setA-15,16,0.368696215
setA-15,17,0.367392896
setA-15,18,0.362732192
setA-15,19,0.362381796
setA-15,20,0.350868908
setA-15,21,0.350460967
setA-15,22,0.347532306
setA-15,23,0.346102182
setA-15,24,0.343738069
setA-15,25,0.336639155
setA-15,26,0.336101837
setA-15,27,0.335972681
setA-15,28,0.328025714
setA-15,29,0.327299554
setA-15,30,0.323814491
setA-15,31,0.322211963
setA-15,32,0.315293033
setA-15,33,0.313619581
setA-15,34,0.310356200
setA-15,35,0.307325955
setA-15,36,0.305228047
setA-15,37,0.304120209
setA-15,38,0.303290775
setA-15,39,0.297831365
setA-15,40,0.297584309
setA-15,41,0.295355556
setA-15,42,0.290430212
setA-15,43,0.282336899
setA-15,44,0.281754043
setA-15,45,0.281544182
setA-15,46,0.277902459
setA-15,47,0.270199102
setA-15,48,0.267123077
setA-15,49,0.265439344
setA-15,50,0.264928883
setA-15,51,0.259112994
setA-15,52,0.259042416
setA-15,53,0.258967077
setA-15,54,0.255301027
setA-15,55,0.254066367
setA-15,56,0.249479416
setA-15,57,0.247431641
setA-15,58,0.245966519
setA-15,59,0.245012801
setA-15,60,0.243117476
setA-15,61,0.242330516
setA-15,62,0.240649767
setA-15,63,0.234890120
setA-15,64,0.234555138
setA-15,65,0.233766234
setA-15,66,0.233313163
setA-15,67,0.232925088
setA-15,68,0.231608333
setA-15,69,0.231025462
setA-15,70,0.230136857
setA-15,71,0.228792348
setA-15,72,0.227992826
setA-15,73,0.227607949
setA-15,74,0.227567101
setA-15,75,0.227492261
setA-15,76,0.224038978
setA-15,77,0.222065810
setA-15,78,0.220553282
setA-15,79,0.220072653
setA-15,80,0.215659174
setA-15,81,0.215319190
setA-15,82,0.214149225
setA-15,83,0.213180960
setA-15,84,0.213166807
setA-15,85,0.212294271
setA-15,86,0.212114217
setA-15,87,0.211288743
setA-15,88,0.208149427
setA-15,89,0.207973351
setA-15,90,0.206098280
setA-15,91,0.204425641
setA-15,92,0.203123567
setA-15,93,0.199416015
setA-15,94,0.199197134
setA-15,95,0.199164987
setA-15,96,0.198165678
setA-15,97,0.197092602
setA-15,98,0.195797120
setA-15,99,0.192577948
setA-15,100,0.192291304
setA-15,101,0.189169844
setA-15,102,0.188692094
setA-15,103,0.188628201
setA-15,104,0.188574823
setA-15,105,0.187922912
setA-15,106,0.187446269
setA-15,107,0.187042857
setA-15,108,0.186395896
