instance,rank,load
setA-04,1,0.588574874
setA-04,2,0.562218510
setA-04,3,0.558393846
setA-04,4,0.534762727
setA-04,5,0.526576016
setA-04,6,0.463018750
setA-04,7,0.417190838
setA-04,8,0.408062561
setA-04,9,0.376966386
setA-04,10,0.374509654
setA-04,11,0.347582656
setA-04,12,0.342957651
setA-04,13,0.337894431
setA-04,14,0.334293521
setA-04,15,0.325238571
setA-04,16,0.325083983
setA-04,17,0.314568474
setA-04,18,0.309279908
setA-04,19,0.309060155
setA-04,20,0.306602222
setA-04,21,0.303073791
setA-04,22,0.293161302
setA-04,23,0.280083376
setA-04,24,0.279757996
setA-04,25,0.279682632
setA-04,26,0.278437723
setA-04,27,0.278420675
setA-04,28,0.275420356
setA-04,29,0.270466949
setA-04,30,0.269403690
setA-04,31,0.267846109
setA-04,32,0.260336031
setA-04,33,0.259094769
setA-04,34,0.257918719
setA-04,35,0.256316392
setA-04,36,0.252291147
setA-04,37,0.250570814
setA-04,38,0.242952299
setA-04,39,0.242446491
setA-04,40,0.241450211
setA-04,41,0.240324548
setA-04,42,0.236675577
setA-04,43,0.231274463
setA-04,44,0.230610136
setA-04,45,0.228142238
setA-04,46,0.226097937
setA-04,47,0.223326836
setA-04,48,0.221170449
setA-04,49,0.215825289
setA-04,50,0.213372519
setA-04,51,0.212003758
setA-04,52,0.210867538
setA-04,53,0.207540582
setA-04,54,0.206876099
setA-04,55,0.206835232
setA-04,56,0.206459556
setA-04,57,0.205761277
setA-04,58,0.205689164
setA-04,59,0.204647319
setA-04,60,0.200067925
setA-04,61,0.195245200
setA-04,62,0.194036462
setA-04,63,0.191821649
setA-04,64,0.188215517
setA-04,65,0.185745583
setA-04,66,0.185288827
setA-04,67,0.185057588
setA-04,68,0.183640900
setA-04,69,0.183222605
setA-04,70,0.181169532
setA-04,71,0.175220182
setA-04,72,0.173384284
setA-04,73,0.172317935
setA-04,74,0.170874034
setA-04,75,0.170329754
setA-04,76,0.166241015
setA-04,77,0.165733288
setA-04,78,0.165706698
setA-04,79,0.164204896
setA-04,80,0.161187576
setA-04,81,0.157417090
setA-04,82,0.155769318
setA-04,83,0.155324103
setA-04,84,0.153198033
setA-04,85,0.146123897
setA-04,86,0.142636364
setA-04,87,0.138844374
setA-04,88,0.136946163
setA-04,89,0.136754021
setA-04,90,0.136685000
setA-04,91,0.135335389
setA-04,92,0.135023243
setA-04,93,0.131385276
setA-04,94,0.128689919
setA-04,95,0.125370588
setA-04,96,0.125157181
setA-04,97,0.120929508
setA-04,98,0.119399053
setA-04,99,0.116462524
setA-04,100,0.116302429
setA-04,101,0.113681877
setA-04,102,0.113598089
setA-04,103,0.112475103
setA-04,104,0.110031414
setA-04,105,0.103176237
setA-04,106,0.101071907
setA-04,107,0.094532085
setA-04,108,0.092263248
setA-04,109,0.091823588
setA-04,110,0.091790615
setA-04,111,0.091421399
setA-04,112,0.090890122
setA-04,113,0.090267423
setA-04,114,0.088852579
setA-04,115,0.087654521
setA-04,116,0.087598950
setA-04,117,0.087195027
setA-04,118,0.086222390
setA-04,119,0.084764900
setA-04,120,0.082967001
setA-04,121,0.081701958
setA-04,122,0.081699833
setA-04,123,0.080089805
setA-04,124,0.076235538
setA-04,125,0.075705140
setA-04,126,0.075481907
setA-04,127,0.074423451
setA-04,128,0.074112203
setA-04,129,0.073146585
setA-04,130,0.069761276
setA-04,131,0.069604722
setA-04,132,0.068267576
setA-04,133,0.067242661
setA-04,134,0.062109888
setA-04,135,0.059145367
setA-04,136,0.058782931
setA-04,137,0.055640724
setA-04,138,0.055402317
setA-04,139,0.053977509
setA-04,140,0.053558221
setA-04,141,0.052572764
setA-04,142,0.052353333
setA-04,143,0.052148828
setA-04,144,0.050642995
setA-04,145,0.048194431
setA-04,146,0.047549525
setA-04,147,0.047042433
setA-04,148,0.043636450
setA-04,149,0.041641959
setA-04,150,0.039878595
setA-04,151,0.039860920
setA-04,152,0.039801671
setA-04,153,0.038351570
setA-04,154,0.036605850
setA-04,155,0.036320118
setA-04,156,0.036160995
setA-04,157,0.032349020
setA-04,158,0.032252610
setA-04,159,0.030981587
setA-04,160,0.030420238
setA-04,161,0.028971667
setA-04,162,0.027715524
setA-04,163,0.027502434
setA-04,164,0.026396296
setA-04,165,0.025062292
setA-04,166,0.014682767
setA-04,167,0.014227861
setA-04,168,0.012900000
setA-04,169,0.012628027
setA-04,170,0.010727810
setA-04,171,0.008431287
setA-04,172,0.005366895
setA-04,173,0.000000000
setA-04,174,0.000000000
setA-04,175,0.000000000
setA-04,176,0.000000000
setA-04,177,0.000000000
setA-04,178,0.000000000
setA-04,179,0.000000000
setA-04,180,0.000000000
setA-04,181,0.000000000
setA-04,182,0.000000000
setA-04,183,0.000000000
setA-04,184,0.000000000
setA-04,185,0.000000000
setA-04,186,0.000000000
setA-04,187,0.000000000
setA-04,188,0.000000000
setA-04,189,0.000000000
setA-04,190,0.000000000
setA-04,191,0.000000000
setA-04,192,0.000000000
setA-04,193,0.000000000
setA-04,194,0.000000000
setA-04,195,0.000000000
setA-04,196,0.000000000
setA-04,197,0.000000000
setA-04,198,0.000000000
setA-04,199,0.000000000
setA-04,200,0.000000000
setA-04,201,0.000000000
setA-04,202,0.000000000
setA-04,203,0.000000000
setA-04,204,0.000000000
setA-04,205,0.000000000
setA-04,206,0.000000000
setA-04,207,0.000000000
setA-04,208,0.000000000
setA-04,209,0.000000000
setA-04,210,0.000000000
