instance,rank,load
setA-03,1,0.982168293
setA-03,2,0.729609966
setA-03,3,0.649755899
setA-03,4,0.639224079
setA-03,5,0.630137747
setA-03,6,0.601922365
setA-03,7,0.599340112
setA-03,8,0.549759387
setA-03,9,0.544626984
setA-03,10,0.462742584
setA-03,11,0.462054129
setA-03,12,0.437986869
setA-03,13,0.425477982
setA-03,14,0.418182323
setA-03,15,0.405700760
setA-03,16,0.402612327
setA-03,17,0.389467365
setA-03,18,0.364481111
setA-03,19,0.360070652
setA-03,20,0.349556424
setA-03,21,0.339535413
setA-03,22,0.306854255
setA-03,23,0.299421805
setA-03,24,0.291444005
setA-03,25,0.286209241
setA-03,26,0.284945911
setA-03,27,0.277296238
setA-03,28,0.276323429
setA-03,29,0.275225936
setA-03,30,0.271211111
setA-03,31,0.265112917
setA-03,32,0.256014497
setA-03,33,0.255517041
setA-03,34,0.248564544
setA-03,35,0.238415457
setA-03,36,0.230278523
setA-03,37,0.218560904
setA-03,38,0.201556528
setA-03,39,0.200772390
setA-03,40,0.192108872
setA-03,41,0.186480043
setA-03,42,0.184750369
setA-03,43,0.172085714
setA-03,44,0.166725921
setA-03,45,0.165673359
setA-03,46,0.156953589
setA-03,47,0.151559150
setA-03,48,0.144482857
setA-03,49,0.134854368
setA-03,50,0.133175559
setA-03,51,0.127079630
setA-03,52,0.124771118
setA-03,53,0.123126043
setA-03,54,0.117774027
setA-03,55,0.110920797
setA-03,56,0.094454379
setA-03,57,0.090354702
setA-03,58,0.035909524
setA-03,59,0.034129310
setA-03,60,0.027147600
setA-03,61,0.023012363
setA-03,62,0.022692747
setA-03,63,0.017753363
setA-03,64,0.014139286
setA-03,65,0.008450374
setA-03,66,0.000000000
setA-03,67,0.000000000
setA-03,68,0.000000000
setA-03,69,0.000000000
setA-03,70,0.000000000
setA-03,71,0.000000000
setA-03,72,0.000000000
setA-03,73,0.000000000
setA-03,74,0.000000000
setA-03,75,0.000000000
setA-03,76,0.000000000
setA-03,77,0.000000000
setA-03,78,0.000000000
setA-03,79,0.000000000
setA-03,80,0.000000000
setA-03,81,0.000000000
setA-03,82,0.000000000
setA-03,83,0.000000000
setA-03,84,0.000000000
setA-03,85,0.000000000
setA-03,86,0.000000000
setA-03,87,0.000000000
setA-03,88,0.000000000
setA-03,89,0.000000000
setA-03,90,0.000000000
setA-03,91,0.000000000
setA-03,92,0.000000000
setA-03,93,0.000000000
setA-03,94,0.000000000
setA-03,95,0.000000000
setA-03,96,0.000000000
setA-03,97,0.000000000
setA-03,98,0.000000000
setA-03,99,0.000000000
setA-03,100,0.000000000
setA-03,101,0.000000000
setA-03,102,0.000000000
setA-03,103,0.000000000
setA-03,104,0.000000000
setA-03,105,0.000000000
setA-03,106,0.000000000
setA-03,107,0.000000000
setA-03,108,0.000000000
setA-03,109,0.000000000
setA-03,110,0.000000000
setA-03,111,0.000000000
setA-03,112,0.000000000
setA-03,113,0.000000000
setA-03,114,0.000000000
setA-03,115,0.000000000
setA-03,116,0.000000000
setA-03,117,0.000000000
setA-03,118,0.000000000
setA-03,119,0.000000000
setA-03,120,0.000000000
setA-03,121,0.000000000
setA-03,122,0.000000000
setA-03,123,0.000000000
setA-03,124,0.000000000
setA-03,125,0.000000000
setA-03,126,0.000000000
setA-03,127,0.000000000
setA-03,128,0.000000000
setA-03,129,0.000000000
setA-03,130,0.000000000
setA-03,131,0.000000000
setA-03,132,0.000000000
setA-03,133,0.000000000
setA-03,134,0.000000000
setA-03,135,0.000000000
setA-03,136,0.000000000
setA-03,137,0.000000000
setA-03,138,0.000000000
setA-03,139,0.000000000
setA-03,140,0.000000000
setA-03,141,0.000000000
setA-03,142,0.000000000
setA-03,143,0.000000000
setA-03,144,0.000000000
setA-03,145,0.000000000
setA-03,146,0.000000000
setA-03,147,0.000000000
setA-03,148,0.000000000
setA-03,149,0.000000000
setA-03,150,0.000000000
setA-03,151,0.000000000
setA-03,152,0.000000000
setA-03,153,0.000000000
setA-03,154,0.000000000
setA-03,155,0.000000000
setA-03,156,0.000000000
setA-03,157,0.000000000
setA-03,158,0.000000000
setA-03,159,0.000000000
setA-03,160,0.000000000
setA-03,161,0.000000000
setA-03,162,0.000000000
setA-03,163,0.000000000
setA-03,164,0.000000000
setA-03,165,0.000000000
setA-03,166,0.000000000
setA-03,167,0.000000000
setA-03,168,0.000000000
setA-03,169,0.000000000
setA-03,170,0.000000000
setA-03,171,0.000000000
setA-03,172,0.000000000
setA-03,173,0.000000000
setA-03,174,0.000000000
setA-03,175,0.000000000
setA-03,176,0.000000000
setA-03,177,0.000000000
setA-03,178,0.000000000
setA-03,179,0.000000000
setA-03,180,0.000000000
setA-03,181,0.000000000
setA-03,182,0.000000000
setA-03,183,0.000000000
setA-03,184,0.000000000
setA-03,185,0.000000000
setA-03,186,0.000000000
setA-03,187,0.000000000
setA-03,188,0.000000000
setA-03,189,0.000000000
setA-03,190,0.000000000
setA-03,191,0.000000000
setA-03,192,0.000000000
setA-03,193,0.000000000
setA-03,194,0.000000000
setA-03,195,0.000000000
setA-03,196,0.000000000
setA-03,197,0.000000000
setA-03,198,0.000000000
setA-03,199,0.000000000
setA-03,200,0.000000000
setA-03,201,0.000000000
setA-03,202,0.000000000
setA-03,203,0.000000000
setA-03,204,0.000000000
setA-03,205,0.000000000
setA-03,206,0.000000000
setA-03,207,0.000000000
setA-03,208,0.000000000
setA-03,209,0.000000000
setA-03,210,0.000000000
setA-03,211,0.000000000
setA-03,212,0.000000000
setA-03,213,0.000000000
setA-03,214,0.000000000
setA-03,215,0.000000000
setA-03,216,0.000000000
setA-03,217,0.000000000
setA-03,218,0.000000000
setA-03,219,0.000000000
setA-03,220,0.000000000
setA-03,221,0.000000000
setA-03,222,0.000000000
setA-03,223,0.000000000
setA-03,224,0.000000000
setA-03,225,0.000000000
setA-03,226,0.000000000
setA-03,227,0.000000000
setA-03,228,0.000000000
setA-03,229,0.000000000
setA-03,230,0.000000000
setA-03,231,0.000000000
setA-03,232,0.000000000
setA-03,233,0.000000000
