instance,rank,load
setA-08,1,0.561163237
setA-08,2,0.501753384
setA-08,3,0.490718575
setA-08,4,0.480790622
setA-08,5,0.368040603
setA-08,6,0.360021665
setA-08,7,0.343683068
setA-08,8,0.335450251
setA-08,9,0.318903697
setA-08,10,0.306868336
setA-08,11,0.306868336
setA-08,12,0.286403250
setA-08,13,0.271996758
setA-08,14,0.258396635
setA-08,15,0.240725514
setA-08,16,0.227682350
setA-08,17,0.226889418
setA-08,18,0.226193118
setA-08,19,0.224940726
setA-08,20,0.219238242
setA-08,21,0.216435094
setA-08,22,0.209856490
setA-08,23,0.205937119
setA-08,24,0.205712924
setA-08,25,0.195125907
setA-08,26,0.187222086
setA-08,27,0.182635492
setA-08,28,0.178977888
setA-08,29,0.175988514
setA-08,30,0.171210995
setA-08,31,0.167885650
setA-08,32,0.164237313
setA-08,33,0.163283152
setA-08,34,0.162863780
setA-08,35,0.157206818
setA-08,36,0.154646175
setA-08,37,0.145047298
setA-08,38,0.143572981
setA-08,39,0.143360818
setA-08,40,0.136877294
setA-08,41,0.133253041
setA-08,42,0.131367000
setA-08,43,0.130267301
setA-08,44,0.127762757
setA-08,45,0.126796566
setA-08,46,0.122462920
setA-08,47,0.121637292
setA-08,48,0.117688944
setA-08,49,0.114813527
setA-08,50,0.112332980
setA-08,51,0.111242455
setA-08,52,0.109178908
setA-08,53,0.108756593
setA-08,54,0.108581357
setA-08,55,0.100673317
setA-08,56,0.094424576
setA-08,57,0.094151412
setA-08,58,0.092957673
setA-08,59,0.092941709
setA-08,60,0.091452206
setA-08,61,0.088063967
setA-08,62,0.087995657
setA-08,63,0.086442129
setA-08,64,0.086072457
setA-08,65,0.083925105
setA-08,66,0.083861459
setA-08,67,0.082534909
setA-08,68,0.082214590
setA-08,69,0.080260530
setA-08,70,0.080081748
setA-08,71,0.079035695
setA-08,72,0.077807987
setA-08,73,0.076862203
setA-08,74,0.075781876
setA-08,75,0.075295585
setA-08,76,0.074556250
setA-08,77,0.074265246
setA-08,78,0.074176129
setA-08,79,0.072982243
setA-08,80,0.071920272
setA-08,81,0.071891921
setA-08,82,0.071326112
setA-08,83,0.070757130
setA-08,84,0.070729824
setA-08,85,0.069706493
setA-08,86,0.068589466
setA-08,87,0.068159780
setA-08,88,0.067627315
setA-08,89,0.066638456
setA-08,90,0.066030500
setA-08,91,0.064983126
setA-08,92,0.064934360
setA-08,93,0.063812552
setA-08,94,0.063021328
setA-08,95,0.060420256
setA-08,96,0.059416811
setA-08,97,0.058814840
setA-08,98,0.058282431
setA-08,99,0.057950780
setA-08,100,0.057946680
setA-08,101,0.057753815
setA-08,102,0.057377609
setA-08,103,0.057154852
setA-08,104,0.057070332
setA-08,105,0.056734896
setA-08,106,0.055964848
setA-08,107,0.054937427
setA-08,108,0.054890937
setA-08,109,0.054885073
setA-08,110,0.054822471
setA-08,111,0.054755562
setA-08,112,0.054441632
setA-08,113,0.053965972
setA-08,114,0.053570652
setA-08,115,0.052946960
setA-08,116,0.052863875
setA-08,117,0.052195322
setA-08,118,0.052172236
setA-08,119,0.051900060
setA-08,120,0.051651065
setA-08,121,0.051641498
setA-08,122,0.051156795
setA-08,123,0.050927164
setA-08,124,0.050412359
setA-08,125,0.050155912
setA-08,126,0.049604822
setA-08,127,0.049337291
setA-08,128,0.049135973
setA-08,129,0.049110873
setA-08,130,0.048734082
setA-08,131,0.048513350
setA-08,132,0.048188410
setA-08,133,0.046962123
setA-08,134,0.046894867
setA-08,135,0.046889840
setA-08,136,0.046519468
setA-08,137,0.046282017
setA-08,138,0.046020063
setA-08,139,0.045910513
setA-08,140,0.045728688
setA-08,141,0.045495693
setA-08,142,0.045284770
setA-08,143,0.045026501
setA-08,144,0.044779694
setA-08,145,0.044708371
setA-08,146,0.044569258
setA-08,147,0.044365771
setA-08,148,0.044033122
setA-08,149,0.043427887
setA-08,150,0.042724085
setA-08,151,0.042550593
setA-08,152,0.042490839
setA-08,153,0.042417839
setA-08,154,0.041950443
setA-08,155,0.041861453
setA-08,156,0.041531068
setA-08,157,0.041506253
setA-08,158,0.041500384
setA-08,159,0.041492145
setA-08,160,0.041193024
setA-08,161,0.041141218
setA-08,162,0.041139633
setA-08,163,0.041032776
setA-08,164,0.041022931
setA-08,165,0.041018108
setA-08,166,0.040449441
setA-08,167,0.039964978
setA-08,168,0.039517848
setA-08,169,0.039246701
setA-08,170,0.039210201
setA-08,171,0.038630980
setA-08,172,0.038594068
setA-08,173,0.038400157
setA-08,174,0.038202961
setA-08,175,0.037951375
setA-08,176,0.037829280
setA-08,177,0.037742512
setA-08,178,0.037110214
setA-08,179,0.036963460
setA-08,180,0.036882908
setA-08,181,0.036765543
setA-08,182,0.036724490
setA-08,183,0.036704777
setA-08,184,0.036523831
setA-08,185,0.036328087
setA-08,186,0.036250151
setA-08,187,0.035650022
setA-08,188,0.035188078
setA-08,189,0.035156866
setA-08,190,0.034903919
setA-08,191,0.034468765
setA-08,192,0.034277643
setA-08,193,0.034114164
setA-08,194,0.034013864
setA-08,195,0.033466590
setA-08,196,0.033401274
setA-08,197,0.033352225
setA-08,198,0.033109759
setA-08,199,0.033070082
setA-08,200,0.032717878
setA-08,201,0.032700588
setA-08,202,0.032687791
setA-08,203,0.032629484
setA-08,204,0.032438183
setA-08,205,0.032437931
setA-08,206,0.032278188
setA-08,207,0.032060283
setA-08,208,0.032051347
setA-08,209,0.032032350
setA-08,210,0.031705002
setA-08,211,0.031684445
setA-08,212,0.031579916
setA-08,213,0.030990864
setA-08,214,0.030984843
setA-08,215,0.030984648
setA-08,216,0.030856935
setA-08,217,0.030303371
setA-08,218,0.030215984
setA-08,219,0.030047985
setA-08,220,0.029594139
setA-08,221,0.029586134
setA-08,222,0.029539074
setA-08,223,0.029506406
setA-08,224,0.029436693
setA-08,225,0.029011007
setA-08,226,0.028803415
setA-08,227,0.028347732
setA-08,228,0.028314741
setA-08,229,0.027833819
setA-08,230,0.027829654
setA-08,231,0.027677761
setA-08,232,0.027384799
setA-08,233,0.027384799
setA-08,234,0.027346692
setA-08,235,0.027130209
setA-08,236,0.027126506
setA-08,237,0.027112897
setA-08,238,0.027101536
setA-08,239,0.027006132
setA-08,240,0.026431937
setA-08,241,0.026009395
setA-08,242,0.025859510
setA-08,243,0.025781007
setA-08,244,0.025730051
setA-08,245,0.025371301
setA-08,246,0.025297819
setA-08,247,0.025206409
setA-08,248,0.025117739
setA-08,249,0.025078229
setA-08,250,0.024986807
setA-08,251,0.024948616
setA-08,252,0.024685494
setA-08,253,0.024682352
setA-08,254,0.024292981
setA-08,255,0.024197271
setA-08,256,0.023937140
setA-08,257,0.023679579
setA-08,258,0.023630744
setA-08,259,0.023437605
setA-08,260,0.023238591
setA-08,261,0.023172089
setA-08,262,0.022890894
setA-08,263,0.022819766
setA-08,264,0.022814377
setA-08,265,0.022810725
setA-08,266,0.022354273
setA-08,267,0.022111706
setA-08,268,0.022052943
setA-08,269,0.022008879
setA-08,270,0.021875121
setA-08,271,0.021815488
setA-08,272,0.021408584
setA-08,273,0.021279526
setA-08,274,0.021050447
setA-08,275,0.021043979
setA-08,276,0.020915082
setA-08,277,0.020883167
setA-08,278,0.020775551
setA-08,279,0.020603187
setA-08,280,0.019971318
setA-08,281,0.019630679
setA-08,282,0.019577643
setA-08,283,0.019497822
setA-08,284,0.019443349
setA-08,285,0.019394988
setA-08,286,0.019340583
setA-08,287,0.019333443
setA-08,288,0.019161052
setA-08,289,0.018914812
setA-08,290,0.018847317
setA-08,291,0.018537739
setA-08,292,0.018465364
setA-08,293,0.018168376
setA-08,294,0.018004686
setA-08,295,0.017429795
setA-08,296,0.016978231
setA-08,297,0.016970783
setA-08,298,0.016653392
setA-08,299,0.016507625
setA-08,300,0.016458838
setA-08,301,0.016287859
setA-08,302,0.016279411
setA-08,303,0.016033913
setA-08,304,0.015811875
setA-08,305,0.015804682
setA-08,306,0.015672295
setA-08,307,0.015426428
setA-08,308,0.015318856
setA-08,309,0.015298536
setA-08,310,0.015056391
setA-08,311,0.014889407
setA-08,312,0.014757766
setA-08,313,0.014757411
setA-08,314,0.014730854
setA-08,315,0.014710159
setA-08,316,0.014660803
setA-08,317,0.014531077
setA-08,318,0.014479605
setA-08,319,0.014440694
setA-08,320,0.014353031
setA-08,321,0.014256716
setA-08,322,0.014256130
setA-08,323,0.014207339
setA-08,324,0.014180287
setA-08,325,0.014125862
setA-08,326,0.013935322
setA-08,327,0.013680514
setA-08,328,0.013483695
setA-08,329,0.013303783
setA-08,330,0.013044979
setA-08,331,0.012925614
setA-08,332,0.012561214
setA-08,333,0.012511429
setA-08,334,0.012448906
setA-08,335,0.012410357
setA-08,336,0.012060816
setA-08,337,0.011895317
setA-08,338,0.011845340
setA-08,339,0.011834576
setA-08,340,0.011829718
setA-08,341,0.011605307
setA-08,342,0.011373897
setA-08,343,0.011097177
setA-08,344,0.010550609
setA-08,345,0.010487658
setA-08,346,0.010387775
setA-08,347,0.010160878
setA-08,348,0.009912376
setA-08,349,0.009838332
setA-08,350,0.009574185
setA-08,351,0.008884987
setA-08,352,0.008875811
setA-08,353,0.008796546
setA-08,354,0.008605413
setA-08,355,0.008515941
setA-08,356,0.008395203
setA-08,357,0.008251594
setA-08,358,0.008180752
setA-08,359,0.008144004
setA-08,360,0.007945807
setA-08,361,0.007462160
setA-08,362,0.007422079
setA-08,363,0.007287815
setA-08,364,0.007180672
setA-08,365,0.006280607
setA-08,366,0.004329688
setA-08,367,0.004275648
setA-08,368,0.003797459
setA-08,369,0.002927508
setA-08,370,0.000000000
setA-08,371,0.000000000
setA-08,372,0.000000000
setA-08,373,0.000000000
setA-08,374,0.000000000
setA-08,375,0.000000000
setA-08,376,0.000000000
setA-08,377,0.000000000
setA-08,378,0.000000000
setA-08,379,0.000000000
setA-08,380,0.000000000
setA-08,381,0.000000000
setA-08,382,0.000000000
setA-08,383,0.000000000
setA-08,384,0.000000000
setA-08,385,0.000000000
setA-08,386,0.000000000
setA-08,387,0.000000000
setA-08,388,0.000000000
setA-08,389,0.000000000
setA-08,390,0.000000000
setA-08,391,0.000000000
setA-08,392,0.000000000
setA-08,393,0.000000000
setA-08,394,0.000000000
setA-08,395,0.000000000
setA-08,396,0.000000000
setA-08,397,0.000000000
setA-08,398,0.000000000
setA-08,399,0.000000000
setA-08,400,0.000000000
setA-08,401,0.000000000
setA-08,402,0.000000000
setA-08,403,0.000000000
setA-08,404,0.000000000
setA-08,405,0.000000000
setA-08,406,0.000000000
setA-08,407,0.000000000
setA-08,408,0.000000000
setA-08,409,0.000000000
setA-08,410,0.000000000
setA-08,411,0.000000000
setA-08,412,0.000000000
setA-08,413,0.000000000
setA-08,414,0.000000000
setA-08,415,0.000000000
setA-08,416,0.000000000
setA-08,417,0.000000000
setA-08,418,0.000000000
setA-08,419,0.000000000
setA-08,420,0.000000000
setA-08,421,0.000000000
setA-08,422,0.000000000
setA-08,423,0.000000000
setA-08,424,0.000000000
setA-08,425,0.000000000
setA-08,426,0.000000000
setA-08,427,0.000000000
setA-08,428,0.000000000
setA-08,429,0.000000000
setA-08,430,0.000000000
setA-08,431,0.000000000
