instance,rank,load
setA-09,1,0.927677491
setA-09,2,0.849650000
setA-09,3,0.806946980
setA-09,4,0.741544361
setA-09,5,0.611136786
setA-09,6,0.588311304
setA-09,7,0.555089091
setA-09,8,0.547354412
setA-09,9,0.538035369
setA-09,10,0.523564176
setA-09,11,0.515370262
setA-09,12,0.509610579
setA-09,13,0.497412268
setA-09,14,0.457679511
setA-09,15,0.427305311
setA-09,16,0.423556088
setA-09,17,0.409776567
setA-09,18,0.409161390
setA-09,19,0.408321667
setA-09,20,0.401367147
setA-09,21,0.389743688
setA-09,22,0.388248120
setA-09,23,0.387122348
setA-09,24,0.385478571
setA-09,25,0.382728909
setA-09,26,0.377566667
setA-09,27,0.369476449
setA-09,28,0.351524525
setA-09,29,0.351025549
setA-09,30,0.348809211
setA-09,31,0.344772610
setA-09,32,0.333625490
setA-09,33,0.332120000
setA-09,34,0.327148900
setA-09,35,0.325835514
setA-09,36,0.324801326
setA-09,37,0.324704842
setA-09,38,0.324351490
setA-09,39,0.324012281
setA-09,40,0.320472978
setA-09,41,0.316135375
setA-09,42,0.315883208
setA-09,43,0.314972378
setA-09,44,0.309490625
setA-09,45,0.309440494
setA-09,46,0.304643068
setA-09,47,0.296574502
setA-09,48,0.295464598
setA-09,49,0.291824515
setA-09,50,0.288173301
setA-09,51,0.287058720
setA-09,52,0.286268344
setA-09,53,0.285660000
setA-09,54,0.281986667
setA-09,55,0.281087288
setA-09,56,0.280542898
setA-09,57,0.280398383
setA-09,58,0.278806687
setA-09,59,0.278546299
setA-09,60,0.276795139
setA-09,61,0.270583579
setA-09,62,0.268989588
setA-09,63,0.268407424
setA-09,64,0.267909756
setA-09,65,0.267704615
setA-09,66,0.267693750
setA-09,67,0.267050000
setA-09,68,0.266479618
setA-09,69,0.266325990
setA-09,70,0.264701908
setA-09,71,0.264030051
setA-09,72,0.263582449
setA-09,73,0.263420000
setA-09,74,0.261416143
setA-09,75,0.261213341
setA-09,76,0.260293441
setA-09,77,0.258832080
setA-09,78,0.258015129
setA-09,79,0.256015903
setA-09,80,0.254860174
setA-09,81,0.254380964
setA-09,82,0.254297136
setA-09,83,0.253567047
setA-09,84,0.253093198
setA-09,85,0.252433948
setA-09,86,0.251883172
setA-09,87,0.249898082
setA-09,88,0.248620657
setA-09,89,0.247633092
setA-09,90,0.247506000
setA-09,91,0.244864853
setA-09,92,0.243323101
setA-09,93,0.237355977
setA-09,94,0.236347855
setA-09,95,0.235038269
setA-09,96,0.234974051
setA-09,97,0.233685778
setA-09,98,0.232482185
setA-09,99,0.231702105
setA-09,100,0.230748833
setA-09,101,0.225733242
setA-09,102,0.225641477
setA-09,103,0.225474256
setA-09,104,0.224847816
setA-09,105,0.223505930
setA-09,106,0.223114799
setA-09,107,0.218128085
setA-09,108,0.217248090
setA-09,109,0.216423994
setA-09,110,0.215949602
setA-09,111,0.215140487
setA-09,112,0.214917637
setA-09,113,0.214118298
setA-09,114,0.213354784
setA-09,115,0.211582768
setA-09,116,0.209472395
setA-09,117,0.209048133
setA-09,118,0.208410294
setA-09,119,0.208178295
setA-09,120,0.207918892
setA-09,121,0.206812338
setA-09,122,0.205588745
setA-09,123,0.203764986
setA-09,124,0.202485236
setA-09,125,0.201727887
setA-09,126,0.201195688
setA-09,127,0.200366171
setA-09,128,0.199802349
setA-09,129,0.198856733
setA-09,130,0.198843622
setA-09,131,0.198626984
setA-09,132,0.196817747
setA-09,133,0.194363296
setA-09,134,0.193173302
setA-09,135,0.192031165
setA-09,136,0.191960640
setA-09,137,0.190751938
setA-09,138,0.189022222
setA-09,139,0.187130942
setA-09,140,0.186683856
setA-09,141,0.185149875
setA-09,142,0.185104651
setA-09,143,0.184341376
setA-09,144,0.181377157
setA-09,145,0.180674327
setA-09,146,0.179231002
setA-09,147,0.179174518
setA-09,148,0.178859028
setA-09,149,0.177945785
setA-09,150,0.175048221
setA-09,151,0.172068750
setA-09,152,0.171497068
setA-09,153,0.171475628
setA-09,154,0.170120000
setA-09,155,0.169242733
setA-09,156,0.169063588
setA-09,157,0.168056443
setA-09,158,0.167598058
setA-09,159,0.167472689
setA-09,160,0.166296764
setA-09,161,0.164531849
setA-09,162,0.164233033
setA-09,163,0.163874901
setA-09,164,0.163256914
setA-09,165,0.161206683
