timestamp,price,quantity,subtype,side
1001,40003,91,NEW_ORDER,BUY
1006,40006,88,CANCEL,SELL
1009,40008,98,TRADE,BUY
1012,40012,92,TRADE,SELL
1015,40016,93,TRADE,SELL
1017,40021,81,NEW_ORDER,BUY
1022,40017,83,NEW_ORDER,BUY
1025,40017,94,CANCEL,BUY
1029,40014,91,TRADE,BUY
1032,40016,90,CANCEL,SELL
1035,40019,83,CANCEL,BUY
1039,40014,96,NEW_ORDER,SELL
1041,40011,84,CANCEL,BUY
1045,40014,400,CANCEL,BUY
1048,40015,880,CANCEL,SELL
1049,40018,93,CANCEL,SELL
1054,40020,85,TRADE,BUY
1058,40015,1040,NEW_ORDER,BUY
1063,40012,88,TRADE,SELL
1065,40012,93,NEW_ORDER,BUY
1066,40007,88,CANCEL,BUY
1069,40008,90,TRADE,BUY
1074,40006,93,NEW_ORDER,SELL
1079,40009,88,TRADE,BUY
1080,40012,90,TRADE,SELL
1081,40017,80,TRADE,BUY
1083,40014,93,TRADE,SELL
1086,40019,90,TRADE,BUY
1091,40016,93,CANCEL,BUY
1093,40011,97,NEW_ORDER,SELL
1095,40011,92,CANCEL,BUY
1098,40009,83,CANCEL,BUY
1100,40012,800,CANCEL,SELL
1101,40010,96,CANCEL,SELL
1103,40006,88,CANCEL,SELL
1108,40003,82,CANCEL,SELL
1112,39999,80,NEW_ORDER,BUY
1113,40004,90,NEW_ORDER,SELL
1116,40005,84,NEW_ORDER,BUY
1121,40006,85,CANCEL,BUY
1124,40002,94,TRADE,BUY
1129,40007,84,TRADE,BUY
1134,40004,85,CANCEL,BUY
1138,40000,88,NEW_ORDER,SELL
1141,40004,95,CANCEL,SELL
1142,40006,97,TRADE,BUY
1146,40007,98,TRADE,BUY
1149,40008,91,TRADE,BUY
1151,40007,99,NEW_ORDER,SELL
1155,40006,97,CANCEL,SELL
1158,40011,80,CANCEL,SELL
1163,40010,90,NEW_ORDER,BUY
1167,40009,96,CANCEL,BUY
1171,40006,960,CANCEL,SELL
1175,40006,95,NEW_ORDER,BUY
1180,40003,91,TRADE,BUY
1182,40005,560,TRADE,BUY
1186,40001,96,NEW_ORDER,BUY
1187,40005,90,TRADE,BUY
1188,40006,91,TRADE,BUY
1190,40010,91,NEW_ORDER,SELL
1193,40015,96,NEW_ORDER,BUY
1195,40017,1040,NEW_ORDER,BUY
1198,40022,82,NEW_ORDER,SELL
1201,40025,87,NEW_ORDER,SELL
1204,40025,960,NEW_ORDER,BUY
1207,40021,97,TRADE,BUY
1209,40023,80,TRADE,BUY
1214,40028,82,TRADE,BUY
1215,40028,95,TRADE,BUY
1219,40024,81,TRADE,SELL
1223,40027,93,CANCEL,BUY
1224,40026,98,NEW_ORDER,SELL
1227,40026,80,NEW_ORDER,BUY
1228,40029,89,NEW_ORDER,SELL
1230,40028,83,NEW_ORDER,SELL
1235,40028,92,TRADE,BUY
1237,40031,83,TRADE,BUY
1240,40027,82,CANCEL,BUY
1242,40031,82,NEW_ORDER,BUY
1245,40031,83,TRADE,SELL
1248,40032,94,CANCEL,SELL
1252,40033,84,CANCEL,BUY
1253,40031,80,CANCEL,BUY
1257,40033,960,CANCEL,SELL
1262,40037,81,CANCEL,SELL
1267,40032,89,TRADE,SELL
1269,40029,96,NEW_ORDER,SELL
1270,40024,98,NEW_ORDER,SELL
1275,40023,83,NEW_ORDER,BUY
1279,40022,99,TRADE,SELL
1283,40023,87,NEW_ORDER,BUY
1288,40022,87,NEW_ORDER,BUY
1289,40022,92,CANCEL,BUY
1293,40025,82,TRADE,SELL
1296,40023,87,CANCEL,SELL
1298,40028,83,CANCEL,SELL
1302,40026,83,NEW_ORDER,SELL
1306,40022,93,TRADE,BUY
1309,40017,94,NEW_ORDER,SELL
1311,40019,720,NEW_ORDER,SELL
1316,40021,83,TRADE,SELL
1321,40026,87,NEW_ORDER,SELL
1322,40026,880,CANCEL,BUY
1325,40022,91,CANCEL,SELL
1329,40026,84,NEW_ORDER,SELL
1333,40030,99,CANCEL,SELL
1335,40033,81,TRADE,BUY
1337,40035,97,TRADE,BUY
