timestamp,open,high,low,close,volume
2025-01-21 03:45:00,49532.0,49543.15,49281.65,49360.3,0
2025-01-21 03:50:00,49355.95,49378.0,49327.85,49353.3,0
2025-01-21 03:55:00,49351.55,49353.2,49239.95,49310.5,0
2025-01-21 04:00:00,49308.85,49330.25,49198.45,49208.55,0
2025-01-21 04:05:00,49210.0,49259.0,49185.4,49197.7,0
2025-01-21 04:10:00,49197.2,49294.05,49184.55,49197.9,0
2025-01-21 04:15:00,49197.5,49233.15,49145.0,49229.85,0
2025-01-21 04:20:00,49232.25,49259.95,49197.8,49211.05,0
2025-01-21 04:25:00,49211.15,49225.75,49069.0,49089.05,0
2025-01-21 04:30:00,49091.6,49097.65,49021.3,49081.1,0
2025-01-21 04:35:00,49074.65,49111.15,49007.75,49013.35,0
2025-01-21 04:40:00,49016.3,49042.7,48983.6,49034.45,0
2025-01-21 04:45:00,49035.7,49036.2,48948.5,48971.85,0
2025-01-21 04:50:00,48970.8,48974.6,48797.1,48804.15,0
2025-01-21 04:55:00,48809.75,48874.8,48780.75,48789.85,0
2025-01-21 05:00:00,48786.25,48852.75,48771.0,48840.65,0
2025-01-21 05:05:00,48840.35,48937.3,48825.9,48929.5,0
2025-01-21 05:10:00,48930.2,48932.95,48857.4,48864.8,0
2025-01-21 05:15:00,48859.05,48897.8,48829.55,48878.75,0
2025-01-21 05:20:00,48879.95,48903.45,48845.95,48869.15,0
2025-01-21 05:25:00,48867.5,48875.3,48775.85,48777.4,0
2025-01-21 05:30:00,48767.8,48803.0,48733.85,48759.8,0
2025-01-21 05:35:00,48757.9,48799.65,48720.55,48725.0,0
2025-01-21 05:40:00,48725.7,48775.15,48695.1,48745.1,0
2025-01-21 05:45:00,48745.8,48791.5,48725.45,48775.05,0
2025-01-21 05:50:00,48775.45,48791.3,48741.5,48746.6,0
2025-01-21 05:55:00,48746.65,48768.15,48692.6,48697.25,0
2025-01-21 06:00:00,48698.3,48795.75,48694.3,48752.65,0
2025-01-21 06:05:00,48752.4,48776.1,48732.2,48748.8,0
2025-01-21 06:10:00,48748.7,48867.6,48738.45,48842.1,0
2025-01-21 06:15:00,48846.1,49269.75,48846.1,49135.2,0
2025-01-21 06:20:00,49139.95,49280.7,49092.15,49175.9,0
2025-01-21 06:25:00,49175.0,49214.0,49107.7,49137.65,0
2025-01-21 06:30:00,49136.65,49169.75,49097.65,49102.75,0
2025-01-21 06:35:00,49113.95,49122.85,48935.0,48988.15,0
2025-01-21 06:40:00,48987.2,49028.8,48928.1,48934.6,0
2025-01-21 06:45:00,48934.35,48945.9,48726.5,48754.15,0
2025-01-21 06:50:00,48750.4,48770.55,48674.15,48688.75,0
2025-01-21 06:55:00,48690.0,48733.45,48657.0,48688.4,0
2025-01-21 07:00:00,48691.9,48709.4,48655.3,48688.2,0
2025-01-21 07:05:00,48688.85,48693.9,48624.45,48645.55,0
2025-01-21 07:10:00,48648.1,48708.35,48645.35,48681.65,0
2025-01-21 07:15:00,48675.45,48758.55,48659.25,48692.7,0
2025-01-21 07:20:00,48689.1,48720.8,48669.75,48707.5,0
2025-01-21 07:25:00,48705.75,48907.45,48693.85,48856.45,0
2025-01-21 07:30:00,48852.15,48961.8,48827.75,48915.35,0
2025-01-21 07:35:00,48916.3,48916.3,48831.9,48848.7,0
2025-01-21 07:40:00,48848.35,48862.3,48813.1,48857.25,0
2025-01-21 07:45:00,48852.7,48868.7,48680.8,48680.8,0
2025-01-21 07:50:00,48676.25,48772.9,48636.9,48741.65,0
2025-01-21 07:55:00,48743.05,48891.4,48726.45,48866.8,0
2025-01-21 08:00:00,48859.15,48916.4,48785.75,48819.05,0
2025-01-21 08:05:00,48810.3,48850.9,48779.4,48825.35,0
2025-01-21 08:10:00,48824.85,48883.15,48823.45,48855.7,0
2025-01-21 08:15:00,48851.6,48877.7,48836.2,48855.9,0
2025-01-21 08:20:00,48857.25,48860.9,48753.15,48765.6,0
2025-01-21 08:25:00,48764.45,48788.1,48699.2,48777.85,0
2025-01-21 08:30:00,48785.8,48837.25,48746.7,48830.4,0
2025-01-21 08:35:00,48831.95,48841.35,48749.85,48804.8,0
2025-01-21 08:40:00,48801.75,48812.85,48742.5,48742.5,0
2025-01-21 08:45:00,48741.5,48767.1,48671.4,48706.2,0
2025-01-21 08:50:00,48706.1,48732.6,48662.8,48700.55,0
2025-01-21 08:55:00,48697.3,48741.4,48669.5,48732.35,0
2025-01-21 09:00:00,48726.55,48769.75,48607.65,48626.8,0
2025-01-21 09:05:00,48628.45,48642.7,48562.05,48572.65,0
2025-01-21 09:10:00,48571.45,48585.25,48430.95,48469.25,0
2025-01-21 09:15:00,48462.8,48508.8,48437.3,48499.15,0
2025-01-21 09:20:00,48494.75,48559.1,48481.0,48494.25,0
2025-01-21 09:25:00,48487.75,48546.75,48487.75,48507.3,0
2025-01-21 09:30:00,48493.2,48565.5,48487.95,48543.45,0
2025-01-21 09:35:00,48540.5,48602.85,48508.05,48602.3,0
2025-01-21 09:40:00,48603.95,48618.5,48569.8,48580.95,0
2025-01-21 09:45:00,48581.1,48638.75,48578.4,48602.55,0
2025-01-21 09:50:00,48604.3,48619.6,48590.35,48600.35,0
2025-01-21 09:55:00,48600.95,48639.3,48589.1,48626.1,0
