timestamp,price,quantity,subtype,side
1001,40001,104,TRADE,SELL
1004,40003,104,TRADE,BUY
1009,40002,116,NEW_ORDER,BUY
1012,40002,111,CANCEL,BUY
1014,40004,113,TRADE,SELL
1018,40006,109,NEW_ORDER,SELL
1021,40008,109,NEW_ORDER,BUY
1025,40010,1300,CANCEL,SELL
1027,40009,114,CANCEL,BUY
1032,40011,111,NEW_ORDER,SELL
1035,40013,107,TRADE,BUY
1039,40015,110,NEW_ORDER,SELL
1043,40016,116,NEW_ORDER,SELL
1047,40017,108,CANCEL,BUY
1051,40016,112,NEW_ORDER,SELL
1054,40016,115,NEW_ORDER,SELL
1055,40018,113,TRADE,BUY
1056,40018,114,TRADE,BUY
1059,40020,117,NEW_ORDER,BUY
1064,40022,116,CANCEL,SELL
1066,40023,109,CANCEL,BUY
1067,40023,103,CANCEL,SELL
1071,40026,100,TRADE,BUY
1072,40026,104,TRADE,BUY
1075,40028,107,CANCEL,SELL
1077,40028,107,TRADE,BUY
1079,40028,118,TRADE,SELL
1082,40028,111,CANCEL,SELL
1086,40030,113,CANCEL,BUY
1090,40030,104,NEW_ORDER,BUY
1094,40031,108,TRADE,BUY
1096,40033,107,NEW_ORDER,BUY
1098,40031,104,TRADE,SELL
1102,40033,900,CANCEL,SELL
1104,40036,106,CANCEL,SELL
1105,40035,110,NEW_ORDER,SELL
1110,40036,108,TRADE,BUY
1112,40036,107,TRADE,BUY
1115,40036,111,TRADE,BUY
1118,40036,112,CANCEL,SELL
1119,40036,116,NEW_ORDER,BUY
1121,40037,104,CANCEL,BUY
1125,40036,105,NEW_ORDER,BUY
1128,40039,105,NEW_ORDER,SELL
1129,40041,104,CANCEL,BUY
1133,40042,101,NEW_ORDER,BUY
1135,40043,111,NEW_ORDER,BUY
1137,40044,119,NEW_ORDER,BUY
1142,40047,1200,NEW_ORDER,SELL
1143,40046,100,NEW_ORDER,SELL
1147,40045,114,CANCEL,BUY
1151,40045,104,CANCEL,BUY
1156,40045,102,NEW_ORDER,SELL
1157,40047,600,CANCEL,SELL
1160,40046,107,TRADE,BUY
1163,40045,114,CANCEL,BUY
1164,40045,117,NEW_ORDER,SELL
1165,40045,100,NEW_ORDER,SELL
1169,40045,107,TRADE,BUY
1172,40044,104,TRADE,BUY
1174,40043,103,NEW_ORDER,BUY
1178,40044,115,CANCEL,SELL
1183,40044,900,TRADE,BUY
1186,40046,113,NEW_ORDER,BUY
1189,40045,110,TRADE,BUY
1190,40045,101,CANCEL,BUY
1194,40046,118,TRADE,BUY
1198,40048,113,CANCEL,BUY
1200,40050,109,CANCEL,BUY
1205,40050,117,NEW_ORDER,SELL
1210,40050,114,CANCEL,BUY
1214,40050,105,TRADE,BUY
1219,40050,108,NEW_ORDER,BUY
1224,40053,115,CANCEL,BUY
1229,40054,110,CANCEL,BUY
